case,sectioning,P(bar),T(K),X(CO2),vol[cm3/mol],y(H2O),y(CO2),Y_C,Y_O,Y_H,Y_N,Y_S,Y_Si,f(H2O),f(CO2),log[f(O2)],log[f(S2)],log[f(H2)],log[a(C)],epsilon
h2o_co2_hybrid_mrk,X(CO2)=0.400000,14000.0,823.15,0.4,23.01283,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,21596.34,1881648.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,15000.0,823.15,0.4,22.62571,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,28104.57,3112532.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,16000.0,823.15,0.4,22.27203,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,36481.67,5126020.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,17000.0,823.15,0.4,21.94683,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,47248.08,8409386.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,18000.0,823.15,0.4,21.64615,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,61066.04,13748460.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,19000.0,823.15,0.4,21.36679,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,78777.51,22408240.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,20000.0,823.15,0.4,21.10609,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,101452.3,36421680.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,1000.0,873.15,0.4,70.8603,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,378.0044,514.7505,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,2000.0,873.15,0.4,45.45335,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,636.7514,1493.198,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,3000.0,873.15,0.4,37.72262,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,943.808,3302.47,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,4000.0,873.15,0.4,33.78067,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1336.941,6547.591,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,5000.0,873.15,0.4,31.29116,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1846.679,12228.28,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,6000.0,873.15,0.4,29.52824,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,2508.537,21985.87,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,7000.0,873.15,0.4,28.1885,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,3366.574,38498.56,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,8000.0,873.15,0.4,27.12078,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,4476.254,66111.53,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,9000.0,873.15,0.4,26.24042,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,5907.654,111838.9,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,10000.0,873.15,0.4,25.49583,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,7749.359,186952.9,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,11000.0,873.15,0.4,24.85354,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,10113.31,309497.8,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,12000.0,873.15,0.4,24.29072,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,13140.85,508257.5,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,13000.0,873.15,0.4,23.79121,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,17010.3,829005.8,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,14000.0,873.15,0.4,23.34317,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,21946.4,1344331.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,15000.0,873.15,0.4,22.93769,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,28232.2,2169051.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,16000.0,873.15,0.4,22.56792,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,36223.85,3484370.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,17000.0,873.15,0.4,22.2285,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,46369.13,5575662.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,18000.0,873.15,0.4,21.91516,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,59230.61,8891493.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,19000.0,873.15,0.4,21.62442,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,75514.55,14135710.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,20000.0,873.15,0.4,21.35346,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,96107.01,22410910.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,1000.0,923.15,0.4,76.20242,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,409.4814,507.1608,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,2000.0,923.15,0.4,47.93781,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,706.3514,1438.739,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,3000.0,923.15,0.4,39.26226,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1050.223,3115.548,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,4000.0,923.15,0.4,34.89223,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1483.062,6045.367,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,5000.0,923.15,0.4,32.16453,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,2036.616,11046.42,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,6000.0,923.15,0.4,30.2512,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,2746.472,19428.6,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,7000.0,923.15,0.4,28.80819,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,3655.896,33276.93,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,8000.0,923.15,0.4,27.66524,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,4818.551,55892.49,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,9000.0,923.15,0.4,26.72762,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,6301.364,92476.91,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,10000.0,923.15,0.4,25.93795,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,8187.91,151192.1,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,11000.0,923.15,0.4,25.2592,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,10582.55,244797.2,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,12000.0,923.15,0.4,24.66627,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,13615.51,393172.2,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,13000.0,923.15,0.4,24.14144,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,17449.19,627199.8,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,14000.0,923.15,0.4,23.67178,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,22285.96,994726.3,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,15000.0,923.15,0.4,23.24761,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,28377.73,1569701.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,16000.0,923.15,0.4,22.86152,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,36037.88,2466164.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,17000.0,923.15,0.4,22.5077,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,45655.98,3859628.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,18000.0,923.15,0.4,22.18155,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,57715.9,6019716.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,19000.0,923.15,0.4,21.87935,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,72818.27,9359921.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,20000.0,923.15,0.4,21.59805,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,91708.14,14513380.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,1000.0,973.15,0.4,81.57351,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,437.4444,500.995,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,2000.0,973.15,0.4,50.47113,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,771.9623,1392.043,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,3000.0,973.15,0.4,40.85182,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1152.496,2956.35,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,4000.0,973.15,0.4,36.03651,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1624.266,5625.217,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,5000.0,973.15,0.4,33.05902,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,2220.1,10077.69,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,6000.0,973.15,0.4,30.988,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,2975.558,17376.4,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,7000.0,973.15,0.4,29.43702,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,3933.052,29175.28,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,8000.0,973.15,0.4,28.2157,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,5144.451,48035.84,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,9000.0,973.15,0.4,27.21864,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,6673.672,77907.29,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,10000.0,973.15,0.4,26.38235,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,8599.642,124854.3,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,11000.0,973.15,0.4,25.66603,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,11019.86,198156.9,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,12000.0,973.15,0.4,25.04215,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,14054.71,311970.8,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,13000.0,973.15,0.4,24.49137,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,17852.74,487827.6,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,14000.0,973.15,0.4,23.99962,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,22597.16,758393.6,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,15000.0,973.15,0.4,23.5564,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,28513.66,1173113.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,16000.0,973.15,0.4,23.1537,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,35880.16,1806669.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,17000.0,973.15,0.4,22.78526,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,45038.57,2771643.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,18000.0,973.15,0.4,22.44614,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,56409.3,4237451.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,19000.0,973.15,0.4,22.13234,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,70508.85,6458612.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,20000.0,973.15,0.4,21.8406,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,87971.46,9816920.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,1000.0,1023.15,0.4,86.94753,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,462.0941,495.8729,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,2000.0,1023.15,0.4,53.02462,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,832.9022,1351.798,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,3000.0,1023.15,0.4,42.48335,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1249.327,2819.783,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,4000.0,1023.15,0.4,37.21281,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1758.752,5270.195,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,5000.0,1023.15,0.4,33.97561,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,2394.86,9273.598,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,6000.0,1023.15,0.4,31.73998,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,3193.076,15704.56,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,7000.0,1023.15,0.4,30.07636,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,4194.887,25896.92,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,8000.0,1023.15,0.4,28.77346,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,5450.365,41875.51,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,9000.0,1023.15,0.4,27.71471,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,7020.527,66701.06,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,10000.0,1023.15,0.4,26.83015,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,8979.948,104982.8,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,11000.0,1023.15,0.4,26.07506,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,11419.84,163638.5,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,12000.0,1023.15,0.4,25.41934,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,14451.76,253019.6,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,13000.0,1023.15,0.4,24.84192,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,18212.04,388572.8,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,14000.0,1023.15,0.4,24.32755,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,22867.23,593292.6,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,15000.0,1023.15,0.4,23.86487,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,28620.64,901332.3,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,16000.0,1023.15,0.4,23.44523,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,35720.23,1363316.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,17000.0,1023.15,0.4,23.06193,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,44468.29,2054141.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,18000.0,1023.15,0.4,22.70962,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,55233.03,3084428.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,19000.0,1023.15,0.4,22.38406,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,68462.71,4617300.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,20000.0,1023.15,0.4,22.08175,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,84702.69,6892946.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,1000.0,1073.15,0.4,92.27243,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,483.7002,491.5226,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,2000.0,1073.15,0.4,55.58183,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,888.788,1316.908,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,3000.0,1073.15,0.4,44.14654,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1339.774,2701.84,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,4000.0,1073.15,0.4,38.41891,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1885.123,4967.528,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,5000.0,1073.15,0.4,34.91464,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,2559.101,8598.741,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,6000.0,1073.15,0.4,32.50821,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,3396.868,14324.58,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,7000.0,1073.15,0.4,30.72742,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,4438.911,23236.62,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,8000.0,1073.15,0.4,29.33971,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,5733.5,36961.94,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,9000.0,1073.15,0.4,28.21694,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,7338.842,57916.15,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,10000.0,1073.15,0.4,27.28242,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,9325.407,89672.79,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,11000.0,1073.15,0.4,26.48728,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,11778.61,137501.4,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,12000.0,1073.15,0.4,25.79875,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,14801.98,209150.2,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,13000.0,1073.15,0.4,25.19395,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,18520.97,315982.2,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,14000.0,1073.15,0.4,24.65637,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,23087.51,474622.8,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,15000.0,1073.15,0.4,24.17377,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,28685.48,709344.2,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,16000.0,1073.15,0.4,23.73685,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,35537.25,1055514.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,17000.0,1073.15,0.4,23.33837,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,43911.63,1564572.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,18000.0,1073.15,0.4,22.97266,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,54133.29,2311214.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,19000.0,1073.15,0.4,22.63514,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,66594.18,3403737.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,20000.0,1073.15,0.4,22.32211,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,81767.16,4998933.0,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,1000.0,1123.15,0.4,97.51963,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,502.5553,487.7536,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,2000.0,1123.15,0.4,58.13577,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,939.478,1286.476,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,3000.0,1123.15,0.4,45.83105,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,1423.223,2599.345,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,4000.0,1123.15,0.4,39.65112,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,2002.384,4707.449,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,5000.0,1123.15,0.4,35.87562,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,2711.499,8026.818,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,6000.0,1123.15,0.4,33.2933,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,3585.329,13172.34,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,7000.0,1123.15,0.4,31.3912,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,4663.29,21049.09,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,8000.0,1123.15,0.4,29.91553,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,5991.838,32983.76,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,9000.0,1123.15,0.4,28.72638,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,7626.453,50913.88,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,10000.0,1123.15,0.4,27.74015,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,9633.711,77659.37,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,11000.0,1123.15,0.4,26.90362,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,12093.63,117311.9,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,12000.0,1123.15,0.4,26.18125,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,15102.42,175792.3,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,13000.0,1123.15,0.4,25.54826,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,18775.75,261646.7,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,14000.0,1123.15,0.4,24.98685,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,23252.55,387182.8,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,15000.0,1123.15,0.4,24.48383,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,28699.7,570089.3,0.0,-4999.5,nan,0.0,nan
h2o_co2_hybrid_mrk,X(CO2)=0.400000,16000.0,1123.15,0.4,24.0292,0.6,0.4,0.1333333,0.4666667,0.4,0.0,0.0,0.0,35317.44,835740.5,0.0,-4999.5,nan,0.0,nan
